Incident_ID;Agency;Offense;Street;City;State;Zipcode;Forcible;Date_of_Report;Hour_of_Report;Date_of_Occurrence;Hour_of_Occurrence;Date_Found;Hour_Found;Reported_As;Premise_Description;Weapon_Description;Victim_Age;Victim_Race;Victim_Gender;Latitude;Longitude;geo_point_2d
165552;CHPD;FRAUD;524 IVES CT;CHAPEL HILL;NC;27514;;2018-12-02;8:59:00 AM;2018-11-29;12:00:00 PM;2018-12-01;12:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;60;B;F;35.94897223;-79.01160292;35.94897223,-79.01160292
167864;CHPD;FRAUD;1430 ENVIRON WAY;CHAPEL HILL;NC;27517;;2019-02-14;1:37:00 PM;2018-10-24;12:00:00 PM;2019-02-14;10:00:00 AM;FRAUD OR DECEPT;;;;;;35.906877;-79.0214175;35.906877,-79.0214175
163371;CHPD;FRAUD;611 SYKES ST;CHAPEL HILL;NC;27516;N;2018-10-02;3:00:00 PM;2018-08-07;9:00:00 AM;2018-10-02;3:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;95;W;M;35.91605818;-79.06638384;35.91605818,-79.06638384
158730;CHPD;FRAUD;405 LONG LEAF DR;CHAPEL HILL;NC;27517;N;2018-06-02;9:00:00 AM;2018-06-01;5:00:00 PM;2018-06-01;5:02:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;75;W;M;35.9293681;-79.01716276;35.9293681,-79.01716276
158862;CHPD;FRAUD;1718 FORDHAM BLVD;CHAPEL HILL;NC;27517;N;2018-06-05;5:13:00 PM;2018-06-01;11:00:00 AM;2018-06-05;9:00:00 AM;FRAUD OR DECEPT;ALL OTHER;;29;B;F;35.93626053;-79.02337511;35.93626053,-79.02337511
156711;CHPD;FRAUD;11 ELLEN PL;CHAPEL HILL;NC;27514;;2018-04-11;1:10:00 PM;2018-04-11;1:10:00 PM;2018-04-11;1:10:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - OTHER DWELLING;;64;W;F;35.94660341;-79.05367612;35.94660341,-79.05367612
155770;CHPD;FRAUD;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2018-03-15;12:27:00 PM;2018-03-15;12:27:00 PM;2018-03-15;12:27:00 PM;FRAUD OR DECEPT;PHARMACY;;29;A;F;35.91221384;-79.05811276;35.91221384,-79.05811276
155734;CHPD;FRAUD;750 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;;2018-03-14;4:13:00 PM;2018-03-14;4:13:00 PM;2018-03-14;4:13:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - OTHER DWELLING;;86;W;M;35.96580754;-79.04300068;35.96580754,-79.04300068
155152;CHPD;FRAUD;200 PLANT RD;CHAPEL HILL;NC;27514;N;2018-02-26;10:45:00 AM;2018-02-26;10:20:00 AM;2018-02-26;10:20:00 AM;FRAUD OR DECEPT;COMMERCIAL/OFFICE BUILDING;;61;W;F;35.92608811;-79.03382576;35.92608811,-79.03382576
141400;CHPD;FRAUD-SCAM;104 COLBY PL;CHAPEL HILL;NC;27517;N;2017-03-09;12:04:00 PM;2017-03-06;12:00:00 PM;2017-03-08;1:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;78;W;M;35.9383075;-79.0062049;35.9383075,-79.0062049
115837;CHPD;FRAUD-SCAM;503 EDGEWATER CIR;CHAPEL HILL;NC;27516;N;2015-08-28;6:03:00 PM;2015-08-28;5:00:00 PM;2015-08-28;5:01:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.88539095;-79.06714928;35.88539095,-79.06714928
141400;CHPD;FRAUD-SCAM;104 COLBY PL;CHAPEL HILL;NC;27517;N;2017-03-09;12:04:00 PM;2017-03-06;12:00:00 PM;2017-03-08;1:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;78;W;M;35.9383075;-79.0062049;35.9383075,-79.0062049
115837;CHPD;FRAUD-SCAM;503 EDGEWATER CIR;CHAPEL HILL;NC;27516;N;2015-08-28;6:03:00 PM;2015-08-28;5:00:00 PM;2015-08-28;5:01:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.88539095;-79.06714928;35.88539095,-79.06714928
141400;CHPD;FRAUD-SCAM;104 COLBY PL;CHAPEL HILL;NC;27517;N;2017-03-09;12:04:00 PM;2017-03-06;12:00:00 PM;2017-03-08;1:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;78;W;M;35.9383075;-79.0062049;35.9383075,-79.0062049
115837;CHPD;FRAUD-SCAM;503 EDGEWATER CIR;CHAPEL HILL;NC;27516;N;2015-08-28;6:03:00 PM;2015-08-28;5:00:00 PM;2015-08-28;5:01:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.88539095;-79.06714928;35.88539095,-79.06714928
141400;CHPD;FRAUD-SCAM;104 COLBY PL;CHAPEL HILL;NC;27517;N;2017-03-09;12:04:00 PM;2017-03-06;12:00:00 PM;2017-03-08;1:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;78;W;M;35.9383075;-79.0062049;35.9383075,-79.0062049
115837;CHPD;FRAUD-SCAM;503 EDGEWATER CIR;CHAPEL HILL;NC;27516;N;2015-08-28;6:03:00 PM;2015-08-28;5:00:00 PM;2015-08-28;5:01:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.88539095;-79.06714928;35.88539095,-79.06714928
176104;CHPD;IDENTITY THEFT;1513 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2019-10-30;11:33:00 PM;2019-10-28;5:00:00 PM;2019-10-30;11:33:00 PM;FRAUD OR DECEPT;;;25;W;F;35.93117248;-79.03485259;35.93117248,-79.03485259
174731;CHPD;IDENTITY THEFT;1002 WILLOW DR;CHAPEL HILL;NC;27514;;2019-09-20;12:28:00 PM;2019-09-20;12:28:00 PM;2019-09-20;12:28:00 PM;FRAUD OR DECEPT;;;61;W;F;35.93005107;-79.02894293;35.93005107,-79.02894293
172101;CHPD;IDENTITY THEFT;1305 WILLOW DR;CHAPEL HILL;NC;27517;;2019-06-27;9:49:00 AM;2019-06-26;12:00:00 PM;2019-06-26;12:05:00 PM;FRAUD OR DECEPT;;;48;W;M;35.92805275;-79.01572777;35.92805275,-79.01572777
172637;CHPD;IDENTITY THEFT;411 BROOKGREEN DR;CHAPEL HILL;NC;27516;;2019-07-15;11:52:00 AM;2019-06-23;12:00:00 PM;2019-07-12;4:00:00 PM;FRAUD OR DECEPT;;;64;W;F;35.88299306;-79.06880919;35.88299306,-79.06880919
171550;CHPD;IDENTITY THEFT;102 MARIN DR;CHAPEL HILL;NC;27514;;2019-06-07;12:25:00 PM;2019-05-31;12:00:00 AM;2019-06-07;11:00:00 AM;FRAUD OR DECEPT;;;;W;F;35.895483;-79.0678755;35.895483,-79.0678755
171258;CHPD;IDENTITY THEFT;637 KENSINGTON DR;CHAPEL HILL;NC;27514;;2019-05-28;7:00:00 PM;2019-05-28;7:00:00 PM;2019-05-28;7:00:00 PM;FRAUD OR DECEPT;;;50;W;F;35.93801568;-79.04618127;35.93801568,-79.04618127
171273;CHPD;IDENTITY THEFT;719 EMORY DR;CHAPEL HILL;NC;27517;;2019-05-29;11:10:00 AM;2019-05-20;12:00:00 PM;2019-05-29;11:10:00 AM;FRAUD OR DECEPT;;;63;W;M;35.92697496;-79.01357304;35.92697496,-79.01357304
170066;CHPD;IDENTITY THEFT;101 PINE LN;CHAPEL HILL;NC;27514;;2019-04-22;12:33:00 PM;2019-04-11;12:00:00 PM;2019-04-11;12:00:00 PM;FRAUD OR DECEPT;;;57;W;M;35.90351565;-79.03865493;35.90351565,-79.03865493
168297;CHPD;IDENTITY THEFT;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2019-02-27;12:42:00 PM;2019-02-17;10:00:00 AM;2019-02-26;2:30:00 PM;FRAUD OR DECEPT;;;66;W;F;35.92689392;-79.05292819;35.92689392,-79.05292819
167777;CHPD;IDENTITY THEFT;110 S ELLIOTT RD;CHAPEL HILL;NC;27514;;2019-02-11;12:31:00 PM;2019-02-10;12:15:00 PM;2019-02-11;12:31:00 PM;FRAUD OR DECEPT;;;34;B;F;35.93363051;-79.02854702;35.93363051,-79.02854702
167906;CHPD;IDENTITY THEFT;117 FAISON RD;CHAPEL HILL;NC;27517;;2019-02-15;5:09:00 PM;2019-02-01;11:00:00 AM;2019-02-15;5:09:00 PM;FRAUD OR DECEPT;;;54;W;M;35.91336642;-79.01518077;35.91336642,-79.01518077
167553;CHPD;IDENTITY THEFT;906 WOODBINE DR;CHAPEL HILL;NC;27517;;2019-02-05;2:02:00 PM;2019-02-01;9:00:00 AM;2019-02-04;12:00:00 PM;FRAUD OR DECEPT;;;84;W;F;35.8973938;-79.03713884;35.8973938,-79.03713884
168229;CHPD;IDENTITY THEFT;211 SCHULTZ ST;CHAPEL HILL;NC;27514;;2019-02-25;4:08:00 PM;2019-01-13;12:00:00 PM;2019-02-25;11:00:00 AM;FRAUD OR DECEPT;;;24;W;F;35.96569019;-79.04824257;35.96569019,-79.04824257
165803;CHPD;IDENTITY THEFT;102 RIDGE TRL;CHAPEL HILL;NC;27516;;2018-12-10;5:11:00 PM;2018-12-10;5:11:00 PM;2018-12-10;5:11:00 PM;FRAUD OR DECEPT;;;76;W;F;35.95020441;-79.08383975;35.95020441,-79.08383975
169220;CHPD;IDENTITY THEFT;112 NOTTINGHAM DR;CHAPEL HILL;NC;27517;;2019-03-26;3:48:00 PM;2018-11-07;3:48:00 PM;2019-02-15;3:48:00 PM;FRAUD OR DECEPT;;;72;W;M;35.93046054;-79.00582051;35.93046054,-79.00582051
165137;CHPD;IDENTITY THEFT;701 COPPERLINE DR;CHAPEL HILL;NC;27516;N;2018-11-20;12:05:00 PM;2018-10-08;12:05:00 PM;2018-11-20;12:05:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;37;W;M;35.88039798;-79.06737001;35.88039798,-79.06737001
175561;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1010 S HAMILTON RD;CHAPEL HILL;NC;27517;;2019-10-15;12:42:00 PM;2019-10-15;12:40:00 PM;2019-10-15;12:40:00 PM;FRAUD OR DECEPT;;;43;W;F;35.90721541;-79.02442956;35.90721541,-79.02442956
174268;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1650 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2019-09-06;5:01:00 PM;2019-08-17;11:05:00 AM;2019-08-23;12:00:00 PM;FRAUD OR DECEPT;;;52;W;F;35.93448689;-79.02931238;35.93448689,-79.02931238
169983;CHPD;OBTAINING MONEY BY FALSE PRETENSE;750 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;;2019-04-19;3:18:00 PM;2019-04-18;9:00:00 AM;2019-04-19;9:00:00 AM;FRAUD OR DECEPT;;;83;A;F;35.96580754;-79.04300068;35.96580754,-79.04300068
168665;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1509 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2019-03-10;9:59:00 AM;2019-03-10;9:00:00 AM;2019-03-10;9:01:00 AM;FRAUD OR DECEPT;;;;;;35.93121279;-79.03364306;35.93121279,-79.03364306
166695;CHPD;OBTAINING MONEY BY FALSE PRETENSE;310 PITTSBORO ST;CHAPEL HILL;NC;27516;;2019-01-11;2:01:00 PM;2019-01-07;11:51:00 AM;2019-01-08;12:00:00 AM;FRAUD OR DECEPT;;;;;;35.90707321;-79.05514405;35.90707321,-79.05514405
165732;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1718 FORDHAM BLVD;CHAPEL HILL;NC;27517;;2018-12-07;9:29:00 PM;2018-12-07;9:29:00 PM;2018-12-07;9:29:00 PM;FRAUD OR DECEPT;;;;;;35.93644067;-79.0225943;35.93644067,-79.0225943
165657;CHPD;OBTAINING MONEY BY FALSE PRETENSE;907 EDGEWATER CIR;CHAPEL HILL;NC;27516;N;2018-12-05;3:16:00 PM;2018-11-30;12:00:00 PM;2018-12-03;12:00:00 PM;FRAUD OR DECEPT;UNKNOWN;;45;W;M;35.88273155;-79.06950247;35.88273155,-79.06950247
164576;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1010 S HAMILTON RD;CHAPEL HILL;NC;27517;N;2018-11-05;3:01:00 PM;2018-11-05;3:01:00 PM;2018-11-05;3:01:00 PM;FRAUD OR DECEPT;FINANCIAL INSTITUTION;;67;W;F;35.90655362;-79.02392662;35.90655362,-79.02392662
164506;CHPD;OBTAINING MONEY BY FALSE PRETENSE;100 SCARLETT DR;CHAPEL HILL;NC;27517;N;2018-11-04;3:18:00 PM;2018-11-03;4:00:00 PM;2018-11-03;5:00:00 PM;FRAUD OR DECEPT;RESTAURANT;;29;A;M;35.9439449;-79.01227364;35.9439449,-79.01227364
163622;CHPD;OBTAINING MONEY BY FALSE PRETENSE;303 CHESAPEAKE WAY;CHAPEL HILL;NC;27516;N;2018-10-09;12:22:00 PM;2018-10-08;9:00:00 AM;2018-10-08;9:10:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;62;W;M;35.94868017;-79.07300748;35.94868017,-79.07300748
163395;CHPD;OBTAINING MONEY BY FALSE PRETENSE;3 BOLIN HEIGHTS TER;CHAPEL HILL;NC;27514;N;2018-10-03;12:34:00 PM;2018-10-03;12:00:00 PM;2018-10-03;12:05:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;60;W;M;35.922785;-79.05423;35.922785,-79.05423
161267;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1670 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2018-08-09;12:47:00 PM;2018-08-09;11:21:00 AM;2018-08-09;11:21:00 AM;FRAUD OR DECEPT;PHARMACY;;32;W;F;35.96177922;-79.05750812;35.96177922,-79.05750812
160736;CHPD;OBTAINING MONEY BY FALSE PRETENSE;213 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;N;2018-07-25;5:39:00 PM;2018-07-23;12:00:00 PM;2018-07-25;5:39:00 PM;FRAUD OR DECEPT;ALL OTHER;;60;W;F;35.94436716;-79.0564814;35.94436716,-79.0564814
159767;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1010 S HAMILTON RD;CHAPEL HILL;NC;27517;N;2018-06-28;3:50:00 PM;2018-06-28;3:50:00 PM;2018-06-28;3:50:00 PM;FRAUD OR DECEPT;FINANCIAL INSTITUTION;;;;;35.90655362;-79.02392662;35.90655362,-79.02392662
159725;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1010 S HAMILTON RD;CHAPEL HILL;NC;27517;N;2018-06-27;3:26:00 PM;2018-06-25;12:49:00 PM;2018-06-27;10:00:00 AM;FRAUD OR DECEPT;FINANCIAL INSTITUTION;;;;;35.90655362;-79.02392662;35.90655362,-79.02392662
153533;CHPD;OBTAINING MONEY BY FALSE PRETENSE;100 N ELLIOTT RD;CHAPEL HILL;NC;27514;N;2018-01-11;11:04:00 AM;2018-01-11;11:04:00 AM;2018-01-11;11:04:00 AM;FRAUD OR DECEPT;FINANCIAL INSTITUTION;;;;;35.93502592;-79.02939213;35.93502592,-79.02939213
152634;CHPD;OBTAINING MONEY BY FALSE PRETENSE;750 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;N;2017-12-12;11:07:00 AM;2017-12-05;10:00:00 AM;2017-12-12;11:07:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;92;W;M;35.96315466;-79.03880902;35.96315466,-79.03880902
151527;CHPD;OBTAINING MONEY BY FALSE PRETENSE;121 KENAN ST;CHAPEL HILL;NC;27516;N;2017-11-09;11:56:00 AM;2017-11-09;11:00:00 AM;2017-11-09;11:00:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;67;W;F;35.90956464;-79.05966844;35.90956464,-79.05966844
146363;CHPD;OBTAINING MONEY BY FALSE PRETENSE;110 OLD LEGACY LN;CHAPEL HILL;NC;27516;N;2017-07-07;2:33:00 PM;2017-07-06;10:02:00 AM;2017-07-06;10:02:00 AM;FRAUD OR DECEPT;OTHER RETAIL ESTABLISHMENT;;;;;35.87098959;-79.08148306;35.87098959,-79.08148306
173886;CHPD;PHONE SCAM;311 CREST DR;CHAPEL HILL;NC;27516;;2019-08-26;12:08:00 PM;2019-08-26;11:35:00 AM;2019-08-26;12:08:00 PM;FRAUD OR DECEPT;;;88;B;F;35.90524852;-79.06568575;35.90524852,-79.06568575
169433;CHPD;PHONE SCAM;400 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-04-02;2:04:00 PM;2019-04-02;11:16:00 AM;2019-04-02;2:00:00 PM;FRAUD OR DECEPT;;;31;W;F;35.9120691;-79.06297887;35.9120691,-79.06297887
160294;CHPD;PHONE SCAM;215 MILL RACE DR;CHAPEL HILL;NC;27514;N;2018-07-12;8:34:00 AM;2018-07-11;5:00:00 PM;2018-07-11;7:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;70;W;F;35.92296897;-79.04961103;35.92296897,-79.04961103
158067;CHPD;PHONE SCAM;108 PINEGATE CIR;CHAPEL HILL;NC;27514;N;2018-05-16;12:32:00 PM;2018-04-05;12:32:00 PM;2018-04-05;12:32:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;30;U;F;35.94854993;-79.00832655;35.94854993,-79.00832655
154536;CHPD;PHONE SCAM;109 FORSYTH DR;CHAPEL HILL;NC;27517;;2018-02-09;2:43:00 PM;2018-02-09;2:37:00 PM;2018-02-09;2:43:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;65;W;F;35.94103129;-79.01298303;35.94103129,-79.01298303
153600;CHPD;PHONE SCAM;108 ROSE LN;CHAPEL HILL;NC;27514;;2018-01-13;10:18:00 AM;2018-01-13;10:00:00 AM;2018-01-13;10:01:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;69;W;F;35.92194498;-79.048742;35.92194498,-79.048742
153616;CHPD;PHONE SCAM;349 TENNEY CIR;CHAPEL HILL;NC;27514;;2018-01-13;1:01:00 PM;2018-01-13;10:59:00 AM;2018-01-13;12:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;70;W;M;35.92128362;-79.04369328;35.92128362,-79.04369328
152434;CHPD;PHONE SCAM;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;N;2017-12-06;1:20:00 PM;2017-12-06;12:11:00 PM;2017-12-06;1:20:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - OTHER DWELLING;;19;W;F;35.91201914;-79.0615407;35.91201914,-79.0615407
149142;CHPD;PHONE SCAM;1203 VILLAGE CROSSING DR;CHAPEL HILL;NC;27517;N;2017-09-12;3:35:00 PM;2017-09-11;11:00:00 AM;2017-09-11;11:05:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;74;U;F;35.9038369;-79.00714265;35.9038369,-79.00714265
148195;CHPD;PHONE SCAM;623 TOTTEN PL;CHAPEL HILL;NC;27514;N;2017-08-21;12:59:00 PM;2017-08-18;10:30:00 AM;2017-08-21;12:59:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;83;W;F;35.94123836;-79.04391606;35.94123836,-79.04391606
142572;CHPD;PHONE SCAM;201 S ESTES DR;CHAPEL HILL;NC;27514;N;2017-04-05;1:32:00 PM;2017-04-05;1:27:00 PM;2017-04-05;1:28:00 PM;FRAUD OR DECEPT;JEWELRY STORE;;;;;35.92757702;-79.03012534;35.92757702,-79.03012534
142466;CHPD;PHONE SCAM;407 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2017-04-03;1:12:00 PM;2017-04-03;1:00:00 PM;2017-04-03;1:01:00 PM;FRAUD OR DECEPT;RESTAURANT;;;;;35.91117288;-79.06081442;35.91117288,-79.06081442
135869;CHPD;PHONE SCAM;102 CRICKET GROUND;DURHAM;NC;;N;2016-11-07;12:46:00 PM;2016-11-05;3:59:00 PM;2016-11-05;4:00:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;76;W;F;35.94227432;-78.99649736;35.94227432,-78.99649736
130373;CHPD;PHONE SCAM;247 SUMMERWALK CIR;CHAPEL HILL;NC;27517;N;2016-07-11;12:31:00 PM;2016-07-11;11:50:00 AM;2016-07-11;12:31:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;35.89570444;-79.00855153;35.89570444,-79.00855153
119850;CHPD;SUSPICIOUS E-MAILS;240 GLANDON DR;CHAPEL HILL;NC;27514;N;2015-11-28;2:27:00 PM;2015-11-24;3:09:00 PM;2015-11-28;2:20:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;69;W;M;35.91433206;-79.03972523;35.91433206,-79.03972523
143835;CHPD;SUSPICIOUS EMAIL;332 STANDISH DR;CHAPEL HILL;NC;27517;;2017-05-05;3:14:00 PM;2017-05-05;11:02:00 AM;2017-05-05;11:49:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;75;W;F;35.94347912;-79.00750382;35.94347912,-79.00750382
175883;CHPD;SUSPICIOUS MAIL;114 KENAN ST;CHAPEL HILL;NC;27516;;2019-10-25;10:10:00 AM;2019-10-25;10:10:00 AM;2019-10-25;10:10:00 AM;FRAUD OR DECEPT;;;30;W;F;35.91010604;-79.0602303;35.91010604,-79.0602303
127393;CHPD;SUSPICIOUS MONEY;1200 RALEIGH RD;CHAPEL HILL;NC;27517;N;2016-05-04;10:29:00 AM;2016-05-04;10:00:00 AM;2016-05-04;10:00:00 AM;FRAUD OR DECEPT;CONVENIENCE STORE;;;;;35.90774276;-79.02620805;35.90774276,-79.02620805
158269;CHPD;SUSPICIOUS PHONE CALL;1718 FORDHAM BLVD;CHAPEL HILL;NC;27517;N;2018-05-22;3:35:00 AM;2018-05-22;3:25:00 AM;2018-05-22;3:35:00 AM;FRAUD OR DECEPT;PHARMACY;;;;;35.93626053;-79.02337511;35.93626053,-79.02337511
144568;CHPD;SUSPICIOUS PHONE CALL;100 MISTY WOODS CIR;CHAPEL HILL;NC;27514;N;2017-05-22;2:20:00 PM;2017-05-22;2:13:00 PM;2017-05-22;2:13:00 PM;FRAUD OR DECEPT;HOME OF VICTIM - OTHER DWELLING;;31;A;F;35.93732598;-79.05514887;35.93732598,-79.05514887
128424;CHPD;SUSPICIOUS PHONE CALL;2016 S LAKESHORE DR;CHAPEL HILL;NC;27514;N;2016-05-27;12:39:00 PM;2016-05-27;11:47:00 AM;2016-05-27;11:47:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;35.94452486;-79.032866;35.94452486,-79.032866
123377;CHPD;SUSPICIOUS PHONE CALL;417 TINKERBELL RD;CHAPEL HILL;NC;27517;N;2016-02-17;9:17:00 AM;2016-02-17;9:00:00 AM;2016-02-17;9:17:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;63;W;F;35.93455846;-79.01156494;35.93455846,-79.01156494
123471;CHPD;SUSPICIOUS PHONE CALL;2121 FOUNTAIN RIDGE RD;CHAPEL HILL;NC;27517;;2016-02-18;11:56:00 AM;2016-02-17;11:00:00 AM;2016-02-18;11:30:00 AM;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;;77;W;F;35.93724553;-78.99745441;35.93724553,-78.99745441
154078;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2018-01-27;1:58:00 PM;2018-01-27;9:00:00 AM;2018-01-27;10:00:00 AM;HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
148011;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
147674;CHPD;BLACKMAIL;101 MELVILLE LOOP;CHAPEL HILL;NC;27514;N;2017-08-08;8:48:00 PM;2017-08-08;2:51:00 PM;2017-08-08;8:48:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;19;W;F;35.94758384;-79.01653401;35.94758384,-79.01653401
154078;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2018-01-27;1:58:00 PM;2018-01-27;9:00:00 AM;2018-01-27;10:00:00 AM;HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
148011;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
147674;CHPD;BLACKMAIL;101 MELVILLE LOOP;CHAPEL HILL;NC;27514;N;2017-08-08;8:48:00 PM;2017-08-08;2:51:00 PM;2017-08-08;8:48:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;19;W;F;35.94758384;-79.01653401;35.94758384,-79.01653401
154078;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2018-01-27;1:58:00 PM;2018-01-27;9:00:00 AM;2018-01-27;10:00:00 AM;HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
148011;CHPD;BLACKMAIL;121 E LONGVIEW ST;CHAPEL HILL;NC;27516;N;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;2017-08-16;6:31:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;;W;F;35.9204575;-79.05792112;35.9204575,-79.05792112
147674;CHPD;BLACKMAIL;101 MELVILLE LOOP;CHAPEL HILL;NC;27514;N;2017-08-08;8:48:00 PM;2017-08-08;2:51:00 PM;2017-08-08;8:48:00 PM;HARASSMENT;HOME OF VICTIM - OTHER DWELLING;;19;W;F;35.94758384;-79.01653401;35.94758384,-79.01653401
169433;CHPD;HIJACK;400 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-04-02;2:04:00 PM;2019-04-02;11:16:00 AM;2019-04-02;2:00:00 PM;ABDUCTION/KIDNAPPING;;;31;W;F;35.9120691;-79.06297887;35.9120691,-79.06297887
160294;CHPD;HIJACK;215 MILL RACE DR;CHAPEL HILL;NC;27514;N;2018-07-12;8:34:00 AM;2018-07-11;5:00:00 PM;2018-07-11;7:00:00 PM;ABDUCTION/KIDNAPPING;HOME OF VICTIM - SINGLE FAMILY;;70;W;F;35.92296897;-79.04961103;35.92296897,-79.04961103
158067;CHPD;HIJACK;108 PINEGATE CIR;CHAPEL HILL;NC;27514;N;2018-05-16;12:32:00 PM;2018-04-05;12:32:00 PM;2018-04-05;12:32:00 PM;ABDUCTION/KIDNAPPING;HOME OF VICTIM - SINGLE FAMILY;;30;U;F;35.94854993;-79.00832655;35.94854993,-79.00832655
